StudyStartDate;StudyEndDate;FirstAuthor;DOI;AdditionalDetails;City;Country;GeographicalRegion;methods;platform;StringencyIndex;NO2_prcnt_change;NO2_prcnt_change_er;NO2_ugm3_Reference_avg;NO2_ugm3_Reference_sd;NO2_ugm3_Lockdown_avg;NO2_ugm3_Lockdown_sd;NOX_prcnt_change;NOX_prcnt_change_er;NOX_ugm3_Reference_avg;NOX_ugm3_Reference_sd;NOX_ugm3_Lockdown_avg;NOX_ugm3_Lockdown_sd;CO_prcnt_change;CO_prcnt_change_er;CO_mgm3_Reference_avg;CO_mgm3_Reference_sd;CO_mgm3_Lockdown_avg;CO_mgm3_Lockdown_sd;PM25_prcnt_change;PM25_prcnt_change_er;PM25_ugm3_Reference_avg;PM25_ugm3_Reference_sd;PM25_ugm3_Lockdown_avg;PM25_ugm3_Lockdown_sd;PM10_prcnt_change;PM10_prcnt_change_er;PM10_ugm3_Reference_avg;PM10_ugm3_Reference_sd;PM10_ugm3_Lockdown_avg;PM10_ugm3_Lockdown_sd;O3_prcnt_change;O3_prcnt_change_er;O3_ugm3_Reference_avg;O3_ugm3_Reference_sd;O3_ugm3_Lockdown_avg;O3_ugm3_Lockdown_sd;SO2_prcnt_change;SO2_prcnt_change_er;SO2_ugm3_Reference_avg;SO2_ugm3_Reference_sd;SO2_ugm3_Lockdown_avg;SO2_ugm3_Lockdown_sd;NH3_prcnt_change;NH3_prcnt_change_er;NH3_ugm3_Reference_avg;NH3_ugm3_Reference_sd;NH3_ugm3_Lockdown_avg;NH3_ugm3_Lockdown_sd;NMVOCS_prcnt_change;NMVOCS_prcnt_change_er;NMVOCS_ugm3_Reference_avg;NMVOCS_ugm3_Reference_sd;NMVOCS_ugm3_Lockdown_avg;NMVOCS_ugm3_Lockdown_sd;AOD_prcnt_change;AOD_prcnt_change_er;AOD_Reference_avg;AOD_Reference_sd;AOD_Lockdown_avg;AOD_Lockdown_sd;BC_prcnt_change;BC_prcnt_change_er;BC_ugm3_Reference_avg;BC_ugm3_Reference_sd;BC_ugm3_Lockdown_avg;BC_ugm3_Lockdown_sd;AQI_prcnt_change;AQI_prcnt_change_er;AQI_Reference_avg;AQI_Reference_sd;AQI_Lockdown_avg;AQI_Lockdown_sd;BCFF_prcnt_change;BCFF_prcnt_change_er;BCFF_ugm3_Reference_avg;BCFF_ugm3_Reference_sd;BCFF_ugm3_Lockdown_avg;BCFF_ugm3_Lockdown_sd;BCWB_prcnt_change;BCWB_prcnt_change_er;BCWB_ugm3_Reference_avg;BCWB_ugm3_Reference_sd;BCWB_ugm3_Lockdown_avg;BCWB_ugm3_Lockdown_sd;NO3_prcnt_change;NO3_prcnt_change_er;NO3_ugm3_Reference_avg;NO3_ugm3_Reference_sd;NO3_ugm3_Lockdown_avg;NO3_ugm3_Lockdown_sd;SO4_prcnt_change;SO4_prcnt_change_er;SO4_ugm3_Reference_avg;SO4_ugm3_Reference_sd;SO4_ugm3_Lockdown_avg;SO4_ugm3_Lockdown_sd;OM_prcnt_change;OM_prcnt_change_er;OM_ugm3_Reference_avg;OM_ugm3_Reference_sd;OM_ugm3_Lockdown_avg;OM_ugm3_Lockdown_sd;PM1_prcnt_change;PM1_prcnt_change_er;PM1_ugm3_Reference_avg;PM1_ugm3_Reference_sd;PM1_ugm3_Lockdown_avg;PM1_ugm3_Lockdown_sd;BBOA_prcnt_change;BBOA_prcnt_change_er;BBOA_ugm3_Reference_avg;BBOA_ugm3_Reference_sd;BBOA_ugm3_Lockdown_avg;BBOA_ugm3_Lockdown_sd;HOA_prcnt_change;HOA_prcnt_change_er;HOA_ugm3_Reference_avg;HOA_ugm3_Reference_sd;HOA_ugm3_Lockdown_avg;HOA_ugm3_Lockdown_sd;OOA_prcnt_change;OOA_prcnt_change_er;OOA_ugm3_Reference_avg;OOA_ugm3_Reference_sd;OOA_ugm3_Lockdown_avg;OOA_ugm3_Lockdown_sd
2020-03-01;2020-03-31;Menut, L.;10.1016/j.scitotenv.2020.140426;Urban;other;Croatia;Europe;Air Quality Modeling and Emission Inventories Constrained by Observed Changes;Ground-based;50.57;-37.50;;;;;;;;;;;;;;;;;;-11.60;;;;;;;;;;;;-1.50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-03-01;2020-03-31;Menut, L.;10.1016/j.scitotenv.2020.140426;Urban;other;Czech Republic;Europe;Air Quality Modeling and Emission Inventories Constrained by Observed Changes;Ground-based;57.53;-18.10;;;;;;;;;;;;;;;;;;-5.70;;;;;;;;;;;;1.20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-03-01;2020-03-31;Menut, L.;10.1016/j.scitotenv.2020.140426;Urban;other;Denmark;Europe;Air Quality Modeling and Emission Inventories Constrained by Observed Changes;Ground-based;52.63;-19.80;;;;;;;;;;;;;;;;;;-6.30;;;;;;;;;;;;1.50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-03-01;2020-03-31;Menut, L.;10.1016/j.scitotenv.2020.140426;Urban;other;France;Europe;Air Quality Modeling and Emission Inventories Constrained by Observed Changes;Ground-based;67.17;-43.20;;;;;;;;;;;;;;;;;;-18.00;;;;;;;;;;;;6.70;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-03-01;2020-03-31;Menut, L.;10.1016/j.scitotenv.2020.140426;Urban;other;Germany;Europe;Air Quality Modeling and Emission Inventories Constrained by Observed Changes;Ground-based;48.77;-29.50;;;;;;;;;;;;;;;;;;-11.70;;;;;;;;;;;;4.50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-03-01;2020-03-31;Menut, L.;10.1016/j.scitotenv.2020.140426;Urban;other;Greece;Europe;Air Quality Modeling and Emission Inventories Constrained by Observed Changes;Ground-based;54.66;-44.60;;;;;;;;;;;;;;;;;;-11.00;;;;;;;;;;;;5.20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-03-01;2020-03-31;Menut, L.;10.1016/j.scitotenv.2020.140426;Urban;other;Hungary;Europe;Air Quality Modeling and Emission Inventories Constrained by Observed Changes;Ground-based;48.86;-22.60;;;;;;;;;;;;;;;;;;-4.70;;;;;;;;;;;;-0.70;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-03-01;2020-03-31;Menut, L.;10.1016/j.scitotenv.2020.140426;Urban;other;Italy;Europe;Air Quality Modeling and Emission Inventories Constrained by Observed Changes;Ground-based;84.07;-44.00;;;;;;;;;;;;;;;;;;-20.50;;;;;;;;;;;;5.80;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-03-01;2020-03-31;Menut, L.;10.1016/j.scitotenv.2020.140426;Urban;other;Ireland;Europe;Air Quality Modeling and Emission Inventories Constrained by Observed Changes;Ground-based;40.08;-37.30;;;;;;;;;;;;;;;;;;-11.10;;;;;;;;;;;;-2.70;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-03-01;2020-03-31;Menut, L.;10.1016/j.scitotenv.2020.140426;Urban;other;Lithuania;Europe;Air Quality Modeling and Emission Inventories Constrained by Observed Changes;Ground-based;51.55;-26.50;;;;;;;;;;;;;;;;;;-4.90;;;;;;;;;;;;0.80;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-03-01;2020-03-31;Menut, L.;10.1016/j.scitotenv.2020.140426;Urban;other;Netherlands;Europe;Air Quality Modeling and Emission Inventories Constrained by Observed Changes;Ground-based;44.26;-22.60;;;;;;;;;;;;;;;;;;-10.40;;;;;;;;;;;;8.20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-03-01;2020-03-31;Menut, L.;10.1016/j.scitotenv.2020.140426;Urban;other;Norway;Europe;Air Quality Modeling and Emission Inventories Constrained by Observed Changes;Ground-based;46.68;-24.00;;;;;;;;;;;;;;;;;;-6.70;;;;;;;;;;;;1.30;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-03-01;2020-03-31;Menut, L.;10.1016/j.scitotenv.2020.140426;Urban;other;Poland;Europe;Air Quality Modeling and Emission Inventories Constrained by Observed Changes;Ground-based;41.46;-27.00;;;;;;;;;;;;;;;;;;4.00;;;;;;;;;;;;3.70;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-03-01;2020-03-31;Menut, L.;10.1016/j.scitotenv.2020.140426;Urban;other;Portugal;Europe;Air Quality Modeling and Emission Inventories Constrained by Observed Changes;Ground-based;47.43;-57.80;;;;;;;;;;;;;;;;;;-23.50;;;;;;;;;;;;8.10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-03-01;2020-03-31;Menut, L.;10.1016/j.scitotenv.2020.140426;Urban;other;Romania;Europe;Air Quality Modeling and Emission Inventories Constrained by Observed Changes;Ground-based;53.08;-28.60;;;;;;;;;;;;;;;;;;-4.80;;;;;;;;;;;;-1.60;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-03-01;2020-03-31;Menut, L.;10.1016/j.scitotenv.2020.140426;Urban;other;Russia;Europe;Air Quality Modeling and Emission Inventories Constrained by Observed Changes;Ground-based;47.22;-25.40;;;;;;;;;;;;;;;;;;-10.00;;;;;;;;;;;;1.60;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-03-01;2020-03-31;Menut, L.;10.1016/j.scitotenv.2020.140426;Urban;other;Serbia;Europe;Air Quality Modeling and Emission Inventories Constrained by Observed Changes;Ground-based;56.96;-26.70;;;;;;;;;;;;;;;;;;-5.90;;;;;;;;;;;;-1.70;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-03-01;2020-03-31;Menut, L.;10.1016/j.scitotenv.2020.140426;Urban;other;Slovakia;Europe;Air Quality Modeling and Emission Inventories Constrained by Observed Changes;Ground-based;52.36;-23.80;;;;;;;;;;;;;;;;;;-8.30;;;;;;;;;;;;-0.90;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-03-01;2020-03-31;Menut, L.;10.1016/j.scitotenv.2020.140426;Urban;other;Slovenia;Europe;Air Quality Modeling and Emission Inventories Constrained by Observed Changes;Ground-based;46.06;-40.70;;;;;;;;;;;;;;;;;;-18.40;;;;;;;;;;;;2.10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-03-01;2020-03-31;Menut, L.;10.1016/j.scitotenv.2020.140426;Urban;other;Spain;Europe;Air Quality Modeling and Emission Inventories Constrained by Observed Changes;Ground-based;51.73;-48.80;;;;;;;;;;;;;;;;;;-13.80;;;;;;;;;;;;4.40;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-03-01;2020-03-31;Menut, L.;10.1016/j.scitotenv.2020.140426;Urban;other;Sweden;Europe;Air Quality Modeling and Emission Inventories Constrained by Observed Changes;Ground-based;18.1;-13.00;;;;;;;;;;;;;;;;;;-5.40;;;;;;;;;;;;0.70;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-03-01;2020-03-31;Menut, L.;10.1016/j.scitotenv.2020.140426;Urban;other;Switzerland;Europe;Air Quality Modeling and Emission Inventories Constrained by Observed Changes;Ground-based;50.45;-31.40;;;;;;;;;;;;;;;;;;-18.00;;;;;;;;;;;;1.80;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-03-01;2020-03-31;Menut, L.;10.1016/j.scitotenv.2020.140426;Urban;other;UK;Europe;Air Quality Modeling and Emission Inventories Constrained by Observed Changes;Ground-based;50.45;-38.10;;;;;;;;;;;;;;;;;;-15.00;;;;;;;;;;;;5.10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-03-01;2020-03-31;Menut, L.;10.1016/j.scitotenv.2020.140426;Rural;other;Austria;Europe;Air Quality Modeling and Emission Inventories Constrained by Observed Changes;Ground-based;54.84;-37.80;;;;;;;;;;;;;;;;;;-11.20;;;;;;;;;;;;0.64;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-03-01;2020-03-31;Menut, L.;10.1016/j.scitotenv.2020.140426;Rural;other;Belgium;Europe;Air Quality Modeling and Emission Inventories Constrained by Observed Changes;Ground-based;49.22;-33.60;;;;;;;;;;;;;;;;;;-15.70;;;;;;;;;;;;6.60;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-03-01;2020-03-31;Menut, L.;10.1016/j.scitotenv.2020.140426;Rural;other;Bosnia Hzgv;Europe;Air Quality Modeling and Emission Inventories Constrained by Observed Changes;Ground-based;49.22;-16.20;;;;;;;;;;;;;;;;;;-4.10;;;;;;;;;;;;-2.17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-03-01;2020-03-31;Menut, L.;10.1016/j.scitotenv.2020.140426;Rural;other;Bulgaria;Europe;Air Quality Modeling and Emission Inventories Constrained by Observed Changes;Ground-based;48.81;-33.40;;;;;;;;;;;;;;;;;;-4.80;;;;;;;;;;;;-2.45;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-03-01;2020-03-31;Menut, L.;10.1016/j.scitotenv.2020.140426;Rural;other;Croatia;Europe;Air Quality Modeling and Emission Inventories Constrained by Observed Changes;Ground-based;50.57;-23.10;;;;;;;;;;;;;;;;;;-6.60;;;;;;;;;;;;-1.65;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-03-01;2020-03-31;Menut, L.;10.1016/j.scitotenv.2020.140426;Rural;other;Czech Republic;Europe;Air Quality Modeling and Emission Inventories Constrained by Observed Changes;Ground-based;57.53;-21.60;;;;;;;;;;;;;;;;;;-8.50;;;;;;;;;;;;0.63;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-03-01;2020-03-31;Menut, L.;10.1016/j.scitotenv.2020.140426;Rural;other;Denmark;Europe;Air Quality Modeling and Emission Inventories Constrained by Observed Changes;Ground-based;52.63;-13.60;;;;;;;;;;;;;;;;;;-6.70;;;;;;;;;;;;0.27;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-03-01;2020-03-31;Menut, L.;10.1016/j.scitotenv.2020.140426;Rural;other;France;Europe;Air Quality Modeling and Emission Inventories Constrained by Observed Changes;Ground-based;67.17;-43.80;;;;;;;;;;;;;;;;;;-17.00;;;;;;;;;;;;0.72;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-03-01;2020-03-31;Menut, L.;10.1016/j.scitotenv.2020.140426;Rural;other;Germany;Europe;Air Quality Modeling and Emission Inventories Constrained by Observed Changes;Ground-based;48.77;-25.40;;;;;;;;;;;;;;;;;;-12.70;;;;;;;;;;;;0.73;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-03-01;2020-03-31;Menut, L.;10.1016/j.scitotenv.2020.140426;Rural;other;Greece;Europe;Air Quality Modeling and Emission Inventories Constrained by Observed Changes;Ground-based;54.66;-27.20;;;;;;;;;;;;;;;;;;-4.60;;;;;;;;;;;;-2.37;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-03-01;2020-03-31;Menut, L.;10.1016/j.scitotenv.2020.140426;Rural;other;Hungary;Europe;Air Quality Modeling and Emission Inventories Constrained by Observed Changes;Ground-based;48.86;-24.80;;;;;;;;;;;;;;;;;;-7.10;;;;;;;;;;;;-1.60;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-03-01;2020-03-31;Menut, L.;10.1016/j.scitotenv.2020.140426;Rural;other;Italy;Europe;Air Quality Modeling and Emission Inventories Constrained by Observed Changes;Ground-based;84.07;-44.40;;;;;;;;;;;;;;;;;;-17.80;;;;;;;;;;;;-0.08;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-03-01;2020-03-31;Menut, L.;10.1016/j.scitotenv.2020.140426;Rural;other;Ireland;Europe;Air Quality Modeling and Emission Inventories Constrained by Observed Changes;Ground-based;40.08;-29.50;;;;;;;;;;;;;;;;;;-11.70;;;;;;;;;;;;-2.34;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-03-01;2020-03-31;Menut, L.;10.1016/j.scitotenv.2020.140426;Rural;other;Lithuania;Europe;Air Quality Modeling and Emission Inventories Constrained by Observed Changes;Ground-based;51.55;-24.50;;;;;;;;;;;;;;;;;;-4.90;;;;;;;;;;;;0.04;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-03-01;2020-03-31;Menut, L.;10.1016/j.scitotenv.2020.140426;Rural;other;Netherlands;Europe;Air Quality Modeling and Emission Inventories Constrained by Observed Changes;Ground-based;44.26;-16.30;;;;;;;;;;;;;;;;;;-10.30;;;;;;;;;;;;5.41;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-03-01;2020-03-31;Menut, L.;10.1016/j.scitotenv.2020.140426;Rural;other;Norway;Europe;Air Quality Modeling and Emission Inventories Constrained by Observed Changes;Ground-based;46.68;-20.40;;;;;;;;;;;;;;;;;;-6.50;;;;;;;;;;;;0.07;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-03-01;2020-03-31;Menut, L.;10.1016/j.scitotenv.2020.140426;Rural;other;Poland;Europe;Air Quality Modeling and Emission Inventories Constrained by Observed Changes;Ground-based;41.46;-25.60;;;;;;;;;;;;;;;;;;-4.60;;;;;;;;;;;;0.65;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-03-01;2020-03-31;Menut, L.;10.1016/j.scitotenv.2020.140426;Rural;other;Portugal;Europe;Air Quality Modeling and Emission Inventories Constrained by Observed Changes;Ground-based;47.43;-53.60;;;;;;;;;;;;;;;;;;-13.00;;;;;;;;;;;;-2.39;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-03-01;2020-03-31;Menut, L.;10.1016/j.scitotenv.2020.140426;Rural;other;Romania;Europe;Air Quality Modeling and Emission Inventories Constrained by Observed Changes;Ground-based;53.08;-29.40;;;;;;;;;;;;;;;;;;-4.80;;;;;;;;;;;;-1.82;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-03-01;2020-03-31;Menut, L.;10.1016/j.scitotenv.2020.140426;Rural;other;Russia;Europe;Air Quality Modeling and Emission Inventories Constrained by Observed Changes;Ground-based;47.22;-17.60;;;;;;;;;;;;;;;;;;-2.50;;;;;;;;;;;;0.04;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-03-01;2020-03-31;Menut, L.;10.1016/j.scitotenv.2020.140426;Rural;other;Serbia;Europe;Air Quality Modeling and Emission Inventories Constrained by Observed Changes;Ground-based;56.96;-19.30;;;;;;;;;;;;;;;;;;-2.40;;;;;;;;;;;;-2.37;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-03-01;2020-03-31;Menut, L.;10.1016/j.scitotenv.2020.140426;Rural;other;Slovakia;Europe;Air Quality Modeling and Emission Inventories Constrained by Observed Changes;Ground-based;52.36;-23.80;;;;;;;;;;;;;;;;;;-7.60;;;;;;;;;;;;-1.38;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-03-01;2020-03-31;Menut, L.;10.1016/j.scitotenv.2020.140426;Rural;other;Slovenia;Europe;Air Quality Modeling and Emission Inventories Constrained by Observed Changes;Ground-based;46.06;-29.10;;;;;;;;;;;;;;;;;;-16.30;;;;;;;;;;;;-1.52;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-03-01;2020-03-31;Menut, L.;10.1016/j.scitotenv.2020.140426;Rural;other;Spain;Europe;Air Quality Modeling and Emission Inventories Constrained by Observed Changes;Ground-based;51.73;-46.80;;;;;;;;;;;;;;;;;;-14.50;;;;;;;;;;;;-2.04;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-03-01;2020-03-31;Menut, L.;10.1016/j.scitotenv.2020.140426;Rural;other;Sweden;Europe;Air Quality Modeling and Emission Inventories Constrained by Observed Changes;Ground-based;18.1;-9.70;;;;;;;;;;;;;;;;;;-5.50;;;;;;;;;;;;0.01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-03-01;2020-03-31;Menut, L.;10.1016/j.scitotenv.2020.140426;Rural;other;Switzerland;Europe;Air Quality Modeling and Emission Inventories Constrained by Observed Changes;Ground-based;50.45;-33.00;;;;;;;;;;;;;;;;;;-22.00;;;;;;;;;;;;0.50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-03-01;2020-03-31;Menut, L.;10.1016/j.scitotenv.2020.140426;Rural;other;UK;Europe;Air Quality Modeling and Emission Inventories Constrained by Observed Changes;Ground-based;50.45;-29.80;;;;;;;;;;;;;;;;;;-14.00;;;;;;;;;;;;1.06;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020-01-23;2020-04-30;Metya, Abirlal;10.4209/aaqr.2020.05.0240;Eastern India;other;India;South Asia;Accounting for Effects of Meteorology, Atmospheric Chemistry, and Long-term Trends;Ground-based;50.68;-17.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-17.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
